order_id,product_id,add_to_cart_order,reordered
7654,29664,4,1
7654,14901,5,1
7655,24852,1,0
7655,41960,2,0
7655,9561,3,1
7655,2086,4,1
7655,37646,5,1
7655,21903,6,1
7655,11520,7,1
7656,47920,1,0
7656,32177,2,1
7658,49401,1,0
7658,21903,2,1
7658,13176,3,1
7658,41618,4,0
7658,49383,5,1
7658,44514,6,0
7659,14348,1,1
7659,2120,2,0
7659,37923,3,0
7659,18747,4,0
7659,7419,5,0
7660,44632,1,1
7660,48523,2,0
7660,47182,3,0
7660,18918,4,0
7660,18465,5,0
7660,432,6,0
7660,29388,7,0
7660,46692,8,1
7660,47021,9,1
7660,25842,10,1
7661,26369,1,0
7661,24852,2,0
7661,23734,3,0
7661,35108,4,0
7661,24535,5,0
7661,35051,6,0
7661,8516,7,0
7661,8146,8,0
7661,21461,9,0
7661,3494,10,0
7661,28601,11,0
7661,36685,12,0
7661,44570,13,0
7661,14901,14,0
7661,35045,15,0
7661,32030,16,0
7661,5746,17,0
7662,77,1,1
7662,28204,2,1
7662,13740,3,1
7662,16696,4,1
7662,28199,5,1
7662,18851,6,1
7662,25805,7,1
7662,14761,8,1
7662,21293,9,1
7662,25396,10,1
7662,7306,11,1
7662,24186,12,1
7662,6371,13,0
7662,24041,14,1
7662,44850,15,0
7662,590,16,1
7662,20844,17,0
7662,42437,18,0
7662,156,19,0
7662,25513,20,1
7662,38856,21,0
7662,26698,22,0
7663,13176,1,1
7663,21504,2,1
7663,22504,3,1
7663,21938,4,1
7663,44815,5,1
7664,20580,1,1
7664,27845,2,1
7664,45066,3,1
7664,35921,4,1
7664,44632,5,1
7664,24852,6,1
7664,42735,7,1
7664,11140,8,1
7664,32230,9,1
7664,19360,10,0
7664,44987,11,0
7664,40706,12,0
7664,8955,13,0
7664,21295,14,0
7664,47626,15,1
7664,47766,16,1
7664,37053,17,0
7664,34429,18,1
7664,40604,19,1
7664,44910,20,0
7665,23219,1,1
7666,14814,1,0
7666,27966,2,1
7666,21137,3,1
7666,7156,4,1
7666,30233,5,1
7667,47889,1,1
7667,42972,2,1
7667,47114,3,1
7667,32650,4,1
7667,19643,5,1
7667,47977,6,1
7667,6846,7,1
7667,40287,8,1
7667,6991,9,1
7667,31269,10,1
7667,33871,11,0
7667,35216,12,1
7668,32478,1,1
7668,21195,2,1
7668,19348,3,1
7670,3765,1,0
7670,19057,2,0
7670,19915,3,0
7670,18610,4,1
7670,6846,5,1
7670,5385,6,1
7670,32338,7,0
7670,12894,8,0
7670,19350,9,0
7670,43223,10,1
7670,47995,11,0
7670,35353,12,0
7670,1481,13,0
7670,24852,14,0
7670,18523,15,0
7670,39041,16,0
7672,3896,1,1
7672,20842,2,1
7672,27966,3,1
7672,39275,4,1
7672,32655,5,1
7672,36011,6,0
7672,22745,7,1
7672,13126,8,0
7672,23140,9,0
7672,47645,10,0
7672,28985,11,1
7672,21195,12,1
7673,14449,1,1
7673,29127,2,1
7673,31553,3,1
7673,25931,4,1
7673,35935,5,1
7673,38693,6,1
7673,17038,7,1
7674,37646,1,0
7674,47626,2,1
7674,32828,3,1
7674,21938,4,0
7674,39619,5,1
7674,3682,6,1
7674,11250,7,1
7674,17988,8,1
7674,32757,9,1
7674,12033,10,1
7674,26585,11,1
7674,32303,12,0
7674,33198,13,0
7674,31893,14,0
7674,33279,15,0
7675,44632,1,1
7675,49683,2,1
7675,49383,3,1
7675,39877,4,1
7675,23375,5,1
7675,45013,6,1
7675,29837,7,1
7675,40545,8,1
7675,24852,9,1
7675,49325,10,1
7675,14084,11,1
7675,30442,12,1
7675,17872,13,1
7675,23931,14,1
7675,16363,15,1
7675,37766,16,1
7675,34,17,0
7675,21169,18,0
7675,7014,19,0
7675,9741,20,0
7675,29582,21,0
7675,14867,22,0
7675,7088,23,0
7675,43249,24,0
7675,26751,25,0
7676,20168,1,1
7676,11598,2,0
7676,14891,3,1
7676,25718,4,1
7676,37067,5,0
7676,812,6,0
7677,5618,1,0
7677,43183,2,1
7677,40332,3,1
7677,1117,4,1
7677,34487,5,1
7677,23180,6,0
7677,15100,7,1
7677,26209,8,1
7677,941,9,1
7678,31717,1,0
7678,8193,2,0
7678,8424,3,0
7678,10499,4,1
7678,40632,5,1
7678,48957,6,0
7678,11972,7,1
7678,42585,8,0
7678,27156,9,0
7678,5450,10,0
7679,24852,1,1
7679,5479,2,1
7679,18441,3,0
7679,38944,4,1
7679,48179,5,1
7679,2781,6,1
7679,28199,7,1
7679,30668,8,1
7679,35670,9,1
7679,3952,10,1
7679,5322,11,1
7679,41960,12,1
7679,26283,13,0
7679,19508,14,0
7680,38978,1,0
7680,4920,2,0
7680,5985,3,0
7680,43154,4,1
7680,39814,5,0
7680,30450,6,0
7680,27796,7,0
7680,4938,8,0
7681,23687,1,1
7681,19102,2,1
7681,18135,3,1
7681,7925,4,1
7681,43361,5,1
7681,14852,6,1
7681,15290,7,1
7682,17949,1,1
7682,38689,2,1
7682,21137,3,1
7682,38777,4,1
7682,26790,5,1
7682,25167,6,1
7682,13776,7,1
7682,5077,8,1
7682,27690,9,1
7682,33497,10,1
7682,10753,11,1
7682,20574,12,1
7682,42828,13,1
7682,48953,14,1
7682,11130,15,1
7682,39299,16,0
7684,26209,1,1
7684,41950,2,1
7684,10644,3,1
7684,28986,4,1
7684,33731,5,1
7684,47766,6,1
7684,49683,7,1
7684,4605,8,1
7684,24826,9,1
7684,40229,10,1
7684,12206,11,1
7684,46676,12,1
7684,13176,13,1
7685,10199,1,0
7685,37646,2,0
7685,169,3,0
7685,19706,4,1
7685,37496,5,1
7685,48057,6,1
7685,24810,7,1
7685,20178,8,1
7685,12020,9,1
7685,10036,10,1
7685,7381,11,1
7685,47209,12,1
7686,38689,1,1
7686,13176,2,1
7686,26278,3,1
7686,3020,4,1
7686,19478,5,0
7686,47626,6,0
7686,44560,7,0
7686,4920,8,1
7686,16797,9,0
7687,48034,1,1
7687,34556,2,0
7687,25718,3,1
7687,7029,4,1
7688,21019,1,0
7688,37306,2,0
7688,30763,3,0
7688,17284,4,0
7688,34969,5,0
7688,17419,6,0
7688,26209,7,0
7688,24759,8,0
7688,20791,9,0
7689,13176,1,1
7689,16617,2,1
7689,18811,3,1
7690,34202,1,1
7690,42423,2,0
7690,14499,3,1
7690,31608,4,0
7690,3732,5,0
7690,13536,6,0
7690,20721,7,0
7690,33984,8,0
7691,6631,1,1
7691,47144,2,1
7691,44632,3,1
7691,24852,4,1
7691,42265,5,1
7691,11520,6,1
7691,47346,7,1
7691,9238,8,1
7691,47209,9,1
7691,2383,10,1
7691,10314,11,1
7691,13031,12,1
7691,21938,13,1
7691,2825,14,1
7691,18479,15,0
7691,5077,16,1
7691,20588,17,0
7691,45913,18,0
7691,27204,19,0
7691,28842,20,1
7693,24852,1,1
7693,13629,2,1
7694,46822,1,1
7695,29672,1,0
7695,27966,2,1
7695,5194,3,1
7695,16291,4,1
7695,2825,5,1
7695,43961,6,1
7695,5450,7,0
7695,18027,8,1
7695,47630,9,1
7695,15143,10,1
7695,17652,11,1
7695,45013,12,0
7695,24838,13,1
7695,12206,14,1
7695,3376,15,1
7695,38274,16,1
7695,46979,17,0
7695,36070,18,1
7695,40706,19,1
7695,30391,20,0
7695,44359,21,0
7695,25640,22,0
7695,31040,23,0
7696,14715,1,1
7696,5258,2,1
7696,32923,3,1
7698,35412,1,1
7698,16797,2,1
7698,41565,3,1
7698,23785,4,1
7698,28199,5,1
7698,44340,6,1
7698,1069,7,1
7698,35221,8,1
7698,24852,9,1
7698,48205,10,1
7698,47111,11,1
7698,26165,12,1
7698,5420,13,1
7698,32303,14,1
7699,33352,1,1
7699,17355,2,1
7699,9825,3,1
7699,19366,4,1
7699,35168,5,0
7699,24852,6,1
7699,47766,7,1
7699,24799,8,0
7699,5015,9,1
7699,29126,10,0
7699,3697,11,0
7700,5161,1,1
7700,24954,2,1
7700,18926,3,1
7700,19156,4,1
7700,8277,5,1
7700,47209,6,1
7701,33768,1,1
7701,8803,2,1
7701,30827,3,1
7701,13176,4,1
7702,20251,1,0
7703,47209,1,1
7703,22035,2,1
7703,27000,3,1
7703,27086,4,1
7703,25256,5,1
7703,42244,6,1
7703,15392,7,1
7703,27966,8,1
7703,36082,9,1
7703,38777,10,1
7703,30450,11,1
7703,27683,12,1
7703,45007,13,1
7703,26369,14,1
7703,7021,15,1
7703,33098,16,1
7703,41065,17,1
7703,18656,18,1
7703,8518,19,1
7703,22935,20,1
7703,41220,21,1
7703,14678,22,1
7703,46667,23,1
7703,21010,24,1
7703,40706,25,1
7703,10246,26,1
7703,42265,27,1
7703,48775,28,1
7703,13852,29,1
7703,12508,30,1
7703,1244,31,1
7703,16218,32,1
7703,5646,33,1
7703,17461,34,1
7703,19478,35,1
7703,6110,36,1
7703,18362,37,0
7703,17419,38,0
7703,11097,39,0
7703,18634,40,0
7703,33731,41,1
7703,37067,42,1
7704,47740,1,0
7704,23744,2,0
7704,7821,3,0
7704,36070,4,1
7704,4799,5,0
7704,29987,6,0
7704,18370,7,0
7704,14467,8,0
7704,20583,9,0
7704,20754,10,1
7704,41950,11,0
7704,49683,12,0
7704,44848,13,0
7704,47500,14,0
7704,3219,15,0
7704,2314,16,0
7704,30233,17,1
7705,14853,1,1
7705,47912,2,1
7705,32140,3,0
7705,4193,4,0
7705,27105,5,1
7705,5373,6,0
7705,8670,7,0
7705,20608,8,0
7705,35951,9,0
7705,46575,10,0
7706,43295,1,0
7706,1158,2,0
7706,21903,3,0
7706,46802,4,0
7706,18027,5,0
7706,42768,6,0
7706,42356,7,0
7706,49683,8,0
7706,30135,9,0
7706,45007,10,0
7706,44514,11,0
7706,42468,12,0
7707,8596,1,1
7707,6286,2,1
7707,19691,3,0
7707,19863,4,0
7707,37241,5,0
7707,36472,6,1
7708,10599,1,0
7708,1208,2,1
7708,24810,3,1
7708,26384,4,1
7708,43086,5,1
7708,8277,6,1
7708,24852,7,1
7708,38164,8,1
7708,311,9,0
7708,9339,10,1
7708,48628,11,1
7708,9550,12,1
7708,39475,13,1
7708,39868,14,1
7708,12075,15,0
7708,19370,16,1
7709,37710,1,0
7709,41400,2,0
7709,46061,3,0
7709,21873,4,0
7709,31474,5,0
7710,27933,1,1
7710,18949,2,1
7710,39832,3,1
7710,19488,4,1
7710,13176,5,1
7710,23909,6,1
7710,39046,7,1
7710,36393,8,1
7710,44267,9,1
7710,15424,10,1
7710,49279,11,1
7710,3318,12,1
7710,48732,13,1
7710,14146,14,1
7710,10054,15,1
7710,33931,16,1
7710,46639,17,0
7710,11154,18,0
7710,19933,19,1
7710,21011,20,1
7710,21925,21,0
7710,48071,22,0
7710,37018,23,0
7710,18339,24,0
7711,41149,1,0
7711,46667,2,0
7711,31717,3,0
7711,5025,4,0
7711,5451,5,0
7711,26209,6,1
7712,21194,1,0
7712,33731,2,0
7712,43129,3,0
7712,14929,4,0
7712,41716,5,1
7712,20114,6,1
7712,44632,7,1
7712,48523,8,1
7712,8670,9,0
7712,7521,10,1
7713,260,1,1
7713,2962,2,1
7713,33219,3,1
7713,16883,4,1
7713,41391,5,0
7714,24852,1,1
7714,43415,2,0
7714,7969,3,0
7714,17872,4,0
7714,16965,5,0
7714,49496,6,0
7714,23687,7,0
7714,33863,8,0
7715,10524,1,1
7715,27652,2,1
7715,38529,3,1
7715,44267,4,1
7715,41808,5,1
7715,4924,6,1
7715,2966,7,1
7716,6187,1,1
7716,17223,2,1
7716,42777,3,1
7716,21349,4,1
7716,33237,5,1
7716,18104,6,1
7716,25226,7,0
7716,39758,8,0
7717,21288,1,1
7717,116,2,1
7717,32303,3,1
7717,11266,4,1
7717,13424,5,1
7717,6184,6,1
7717,10258,7,1
7717,47402,8,1
7717,41787,9,1
7717,18615,10,1
7717,12341,11,1
7717,2855,12,1
7717,31651,13,1
7717,130,14,1
7717,6760,15,1
7718,3469,1,1
7718,39621,2,0
7718,11182,3,0
7718,44142,4,0
7718,10749,5,0
7718,31720,6,1
7718,19508,7,0
7718,31093,8,1
7718,18531,9,0
7718,7079,10,0
7718,3634,11,1
7718,23645,12,1
7719,19057,1,1
7719,41213,2,1
7719,19677,3,1
7719,3397,4,0
7719,2450,5,1
7719,3142,6,1
7719,45795,7,0
7719,37029,8,1
7719,19519,9,0
7719,29740,10,1
7719,28928,11,1
7719,11408,12,1
7719,4605,13,0
7719,27104,14,0
7719,27156,15,0
7720,24852,1,1
7720,14084,2,1
7720,20842,3,1
7720,42242,4,0
7720,5646,5,0
7720,46787,6,1
7720,47209,7,1
7720,41950,8,1
7720,34496,9,0
7720,24263,10,0
7720,40706,11,1
7720,24382,12,0
7720,32655,13,1
7720,9124,14,0
7720,35469,15,1
7720,32689,16,1
7720,43129,17,0
7720,258,18,1
7720,4799,19,1
7720,25093,20,0
7721,41177,1,1
7721,36717,2,1
7721,26790,3,1
7721,16617,4,1
7721,13083,5,1
7721,20382,6,1
7721,34448,7,1
7721,27521,8,1
7721,21616,9,1
7721,45537,10,1
7721,17830,11,1
7721,5450,12,1
7722,31384,1,1
7722,39961,2,1
7722,33138,3,1
7722,21963,4,1
7722,36078,5,1
7722,18489,6,1
7722,19254,7,1
7722,23544,8,1
7722,6381,9,1
7722,13187,10,1
7722,26709,11,1
7722,2038,12,1
7723,34044,1,1
7725,35504,1,1
7726,27772,1,1
7726,1194,2,1
7726,13176,3,1
7726,23765,4,0
7726,21903,5,1
7726,21616,6,1
7726,8518,7,1
7726,41950,8,0
7726,47626,9,1
7726,5933,10,1
7726,34243,11,1
7726,24964,12,0
7726,4605,13,0
7726,48679,14,1
7726,46900,15,0
7726,46206,16,0
7727,16494,1,1
7727,40945,2,1
7727,9387,3,1
7727,47672,4,1
7727,9337,5,1
7727,546,6,1
7727,46720,7,0
7727,23102,8,1
7727,41844,9,1
7727,44156,10,1
7727,33791,11,1
7728,16617,1,1
7728,38531,2,1
7729,15902,1,1
7729,36772,2,0
7729,33846,3,1
7729,24852,4,1
7729,17122,5,1
7729,260,6,1
7729,21903,7,1
7729,46979,8,1
7730,43858,1,0
7730,12392,2,1
7730,13496,3,0
7731,38689,1,1
7731,17004,2,1
7731,49093,3,1
7731,21903,4,1
7731,24852,5,1
7731,3339,6,1
7731,20327,7,1
7731,7009,8,1
7732,14778,1,1
7732,39561,2,1
7732,40124,3,1
7732,45650,4,1
7732,18234,5,1
7732,41950,6,1
7732,13984,7,1
7732,25640,8,1
7732,32734,9,1
7732,47626,10,1
7732,11782,11,1
7732,44479,12,1
7732,24382,13,0
7732,24964,14,1
7732,10644,15,0
7732,40712,16,0
7732,34497,17,0
7732,29487,18,1
7732,21137,19,1
7732,16262,20,1
7733,30142,1,1
7733,10339,2,1
7733,22832,3,1
7733,4952,4,0
7733,44375,5,1
7733,49235,6,1
7733,5729,7,1
7733,26706,8,1
7733,37188,9,0
7733,21469,10,0
7733,2732,11,0
7733,30489,12,0
7733,8239,13,0
7733,28698,14,0
7734,11348,1,0
7734,27845,2,1
7734,2966,3,1
7734,27690,4,1
7734,36117,5,1
7734,49683,6,1
7734,41375,7,1
7734,14814,8,1
7734,42736,9,1
7734,13733,10,1
7734,24964,11,1
7734,17007,12,1
7734,3144,13,1
7734,22935,14,1
7734,260,15,1
7734,40593,16,1
7734,46511,17,1
7734,13431,18,0
7734,48679,19,0
7734,38988,20,0
7735,26346,1,1
7735,13292,2,1
7735,47500,3,0
7735,27336,4,0
7735,35166,5,0
7735,21614,6,1
7735,20703,7,0
7735,8309,8,1
7735,28781,9,1
7735,39275,10,1
7737,42244,1,1
7737,25,2,1
7737,12980,3,1
7737,35951,4,1
7737,19906,5,1
7737,21303,6,1
7737,20144,7,1
7737,38273,8,1
7737,18352,9,1
7737,8518,10,1
7737,26486,11,1
7737,44570,12,1
7737,49683,13,1
7737,2295,14,1
7737,7628,15,0
7737,31717,16,1
7738,49235,1,1
7739,27845,1,1
7739,21137,2,1
7739,21543,3,0
7739,27966,4,1
7739,18594,5,1
7740,44643,1,0
7740,8277,2,0
7740,43122,3,1
7740,22035,4,0
7740,5785,5,1
7740,18880,6,0
7740,13176,7,1
7740,14651,8,1
7740,40709,9,0
7740,5912,10,0
7740,26209,11,0
7740,4962,12,1
7740,20887,13,0
7740,6187,14,0
7740,21614,15,1
7740,10246,16,0
7742,15937,1,1
7742,41273,2,1
7742,10193,3,1
7742,27104,4,1
7743,21386,1,1
7743,38259,2,1
7743,42812,3,1
7743,13176,4,1
7743,24631,5,1
7743,49416,6,0
7744,5876,1,0
7744,20382,2,0
7744,47209,3,0
7744,3957,4,0
7744,13245,5,0
7745,35914,1,0
7745,45309,2,0
7745,7781,3,0
7745,6218,4,0
7745,26668,5,0
7745,26848,6,0
7745,33731,7,0
7745,13176,8,0
7745,28476,9,0
7745,5764,10,0
7745,16593,11,0
7745,8277,12,0
7745,21137,13,0
7745,49235,14,0
7745,38985,15,0
7745,10036,16,0
7745,30192,17,0
7745,37322,18,0
7745,29156,19,0
7745,47318,20,0
7747,43100,1,1
7747,15392,2,0
7747,37601,3,0
7747,49588,4,0
7748,18465,1,0
7748,27744,2,0
7748,42342,3,0
7748,32689,4,0
7748,35857,5,0
7748,9337,6,0
7748,42736,7,0
7748,13176,8,0
7749,9346,1,1
7749,42719,2,1
7749,23951,3,1
7749,16136,4,1
7749,2086,5,1
7749,21653,6,1
7749,44019,7,1
7749,3388,8,1
7749,1962,9,1
7749,19421,10,1
7749,25387,11,1
7749,35628,12,1
7750,14870,1,1
7750,49318,2,1
7750,30727,3,0
7750,14102,4,1
7751,40397,1,0
7751,11422,2,1
7751,31433,3,0
7751,27299,4,1
7751,24964,5,1
7751,22935,6,1
7751,1203,7,1
7751,890,8,0
7751,1979,9,1
7751,27336,10,1
7751,30720,11,0
7751,12597,12,1
7751,38707,13,0
7752,24964,1,1
7752,38383,2,1
7752,21903,3,1
7752,26209,4,1
7752,16973,5,1
7752,29662,6,0
7752,18557,7,0
7752,47209,8,1
7753,21137,1,1
7753,24838,2,1
7753,13176,3,1
7753,27845,4,1
7753,16185,5,1
7753,43352,6,1
7753,43967,7,1
7753,12941,8,1
7753,18891,9,1
7753,17333,10,1
7753,25010,11,1
7753,28849,12,1
7753,15290,13,1
7753,15399,14,1
7753,46906,15,1
7753,25849,16,1
7753,38293,17,1
7753,25425,18,1
7753,35167,19,1
7753,41065,20,1
7753,28285,21,1
7754,46284,1,0
7754,19638,2,1
7754,11123,3,1
7754,35921,4,1
7754,8584,5,1
7754,40310,6,1
7754,6799,7,1
7754,38318,8,1
7756,196,1,1
7756,45051,2,1
7757,22108,1,1
7757,32700,2,1
7757,45681,3,1
7757,18709,4,1
7757,25922,5,1
7758,19159,1,1
7759,26369,1,1
7759,42768,2,1
7759,46294,3,1
7759,22253,4,1
7759,27012,5,0
7759,5876,6,1
7759,4920,7,1
7759,38656,8,0
7760,37385,1,1
7760,9438,2,0
7760,41757,3,0
7760,17789,4,0
7760,24221,5,0
7761,24838,1,1
7761,39238,2,1
7761,26209,3,1
7761,38159,4,0
7761,48679,5,1
7761,47509,6,0
7762,28476,1,1
7762,13176,2,1
7762,26283,3,1
7762,17316,4,1
7762,5212,5,1
7762,9736,6,1
7762,28836,7,1
7762,17691,8,1
7762,17872,9,1
7762,21927,10,1
7762,26604,11,1
7762,21616,12,1
7762,15906,13,1
7762,48032,14,1
7762,21137,15,1
7762,21903,16,1
7763,26856,1,0
7763,23322,2,0
7763,32538,3,0
7763,27761,4,0
7764,4574,1,0
7764,43749,2,0
7764,46979,3,0
7764,16209,4,0
7764,890,5,1
7764,35855,6,0
7764,22935,7,0
7764,26369,8,1
7764,29307,9,0
7764,18531,10,1
7764,21267,11,0
7764,12107,12,1
7764,21137,13,0
7765,9292,1,0
7765,28871,2,0
7766,38689,1,1
7766,28745,2,1
7766,32691,3,1
7766,21137,4,1
7766,20022,5,1
7766,13176,6,1
7766,14267,7,1
7766,39812,8,0
7766,34126,9,1
7766,31506,10,0
7766,34243,11,1
7767,47284,1,0
7767,33095,2,0
7767,32644,3,0
7768,24852,1,1
7768,26369,2,1
7768,49236,3,1
7768,17794,4,1
7768,24830,5,0
7768,23537,6,0
7768,21810,7,0
7769,25705,1,0
7769,44632,2,0
7769,37646,3,0
7769,15872,4,0
7769,24852,5,0
7769,4317,6,0
7769,18465,7,0
7769,32665,8,0
7769,10831,9,0
7769,17316,10,0
7769,16797,11,0
7769,9076,12,0
7769,43421,13,0
7769,17170,14,0
7769,34134,15,0
7769,14491,16,0
7769,39977,17,0
7769,1039,18,0
7769,44471,19,0
7769,3951,20,0
7769,37845,21,0
7769,36070,22,0
7769,38192,23,0
7769,22210,24,0
7769,21555,25,0
7769,14858,26,0
7769,30192,27,0
7769,47888,28,0
7769,43629,29,0
7769,31506,30,0
7769,30502,31,0
7769,14439,32,0
7770,17867,1,1
7770,45698,2,1
7770,859,3,0
7770,36056,4,1
7770,46044,5,1
7770,47083,6,1
7771,30489,1,0
7771,13646,2,0
7771,37890,3,1
7771,43037,4,0
7771,47209,5,1
7771,13176,6,1
7771,26940,7,1
7771,48679,8,0
7771,2091,9,1
7771,40396,10,0
7772,24852,1,1
7772,12745,2,1
7772,21903,3,1
7772,17553,4,1
7772,47388,5,1
7772,39877,6,1
7772,15290,7,1
7772,28199,8,1
7772,28289,9,1
7772,25527,10,1
7772,48775,11,1
7772,41950,12,1
7772,9825,13,0
7772,7485,14,0
7772,23439,15,1
7772,23879,16,1
7772,20754,17,0
7772,40233,18,1
7772,9839,19,0
7772,12206,20,0
7772,37825,21,0
7772,35898,22,0
7772,5612,23,0
7772,27086,24,1
7772,38164,25,0
7773,22035,1,1
7773,18465,2,1
7773,28008,3,1
7774,47766,1,1
7774,37455,2,1
7774,5115,3,1
7774,8859,4,1
7774,27845,5,1
7774,27156,6,1
7774,6291,7,1
7774,21137,8,1
7774,8412,9,1
7774,24852,10,1
7774,24561,11,1
7774,43961,12,1
7774,41950,13,1
7774,651,14,1
7774,20995,15,1
7774,39877,16,1
7774,34358,17,1
7774,48364,18,1
7774,18531,19,1
7774,11182,20,1
7775,13249,1,1
7775,35951,2,1
7775,20995,3,1
7775,41463,4,0
7775,40604,5,0
7775,33731,6,0
7775,21616,7,0
7775,43789,8,1
7775,41220,9,0
7775,44142,10,0
7775,34126,11,0
7775,41065,12,0
7776,24852,1,1
7776,6291,2,1
7776,35951,3,1
7776,45646,4,0
7776,39544,5,1
7776,41463,6,1
7776,13198,7,1
7776,1942,8,0
7777,24852,1,0
7777,18465,2,1
7777,1443,3,1
7777,21405,4,1
7777,21137,5,1
7777,30391,6,1
7777,29118,7,1
7777,22025,8,1
7777,47209,9,1
7777,8025,10,0
7777,7054,11,0
7777,32402,12,1
7777,38200,13,1
7778,49615,1,1
7778,45064,2,1
7778,18987,3,0
7778,40884,4,0
7778,5210,5,0
7778,46402,6,0
7778,43967,7,1
7778,6867,8,1
7779,5876,1,1
7779,17281,2,1
7779,13176,3,1
7779,47209,4,1
7779,23470,5,1
7779,17630,6,1
7779,26165,7,1
7779,895,8,1
7779,29826,9,1
7779,22198,10,1
7779,48679,11,1
7779,5451,12,1
7779,781,13,0
7779,19354,14,1
7779,39475,15,1
7779,43504,16,0
7779,23029,17,0
7779,17454,18,0
7780,13575,1,1
7780,3798,2,0
7780,12341,3,1
7780,25286,4,1
7780,32478,5,1
7780,49235,6,1
7780,13042,7,1
7780,21572,8,1
7780,6184,9,1
7781,27845,1,1
7781,39180,2,1
7781,22825,3,1
7781,21903,4,1
7781,24852,5,1
7781,11068,6,1
7781,31343,7,1
7781,22247,8,0
7781,32360,9,0
7781,20995,10,0
7781,43789,11,1
7781,21543,12,0
7781,248,13,0
7781,21137,14,1
7781,20842,15,1
7781,37646,16,1
7781,49044,17,1
7781,29594,18,0
7781,4844,19,0
7781,5818,20,1
7781,20114,21,1
7781,24964,22,1
7781,890,23,1
7781,42265,24,0
7781,42824,25,0
7781,21116,26,0
7781,6552,27,0
7782,47766,1,1
7782,8467,2,1
7782,20842,3,1
7783,31720,1,1
7783,17828,2,1
7783,46616,3,1
7783,781,4,1
7783,13176,5,1
7783,49235,6,1
7783,26315,7,1
7783,22935,8,1
7783,30233,9,1
7784,47766,1,1
7784,40516,2,1
7784,41665,3,0
7784,10749,4,1
7784,27156,5,0
7784,44661,6,0
7784,41774,7,0
7784,35628,8,1
7784,20670,9,1
7784,5077,10,1
7784,46979,11,1
7784,44683,12,1
7784,9839,13,1
7784,44750,14,0
7784,22935,15,1
7784,8518,16,0
7785,20549,1,0
7785,14462,2,0
7785,8518,3,1
7785,1643,4,1
7785,34126,5,1
7785,31040,6,1
7785,18159,7,0
7785,19125,8,0
7785,18531,9,0
7785,16797,10,1
7786,35992,1,1
7786,45066,2,1
7786,24852,3,1
7786,9808,4,1
7786,13083,5,1
7786,38689,6,1
7787,24954,1,1
7787,9124,2,0
7787,11712,3,1
7787,7753,4,1
7787,30442,5,1
7787,42345,6,1
7787,40742,7,0
7787,22969,8,1
7787,38293,9,1
7787,2450,10,0
7787,14267,11,1
7787,27471,12,1
7787,35233,13,0
7787,27966,14,0
7787,34134,15,1
7787,23822,16,0
7787,8186,17,0
7789,48628,1,1
7789,7054,2,1
7789,42633,3,1
7789,49171,4,1
7789,5194,5,1
7789,44293,6,1
7789,27086,7,1
7789,22395,8,1
7789,7628,9,1
7789,43076,10,1
7789,22720,11,1
7790,14190,1,1
7790,33897,2,1
7790,38918,3,1
7790,6046,4,1
7790,3710,5,1
7790,40332,6,1
7790,33785,7,1
7790,40287,8,0
7790,17417,9,0
7790,33434,10,0
7790,24852,11,1
7790,9076,12,0
7790,48800,13,0
7790,38291,14,1
7791,32665,1,1
7791,40604,2,1
7791,21543,3,1
7791,47626,4,1
7791,26209,5,1
7791,32757,6,1
7791,36746,7,1
7791,5456,8,1
7791,49520,9,1
7791,24852,10,1
7791,49235,11,1
7791,27845,12,1
7791,22298,13,1
7791,47717,14,1
7791,41220,15,1
7791,35935,16,1
7792,27086,1,1
7792,18362,2,1
7792,24852,3,1
7792,26604,4,1
7792,11777,5,0
7792,9076,6,0
7792,16797,7,0
7792,19057,8,1
7792,37455,9,1
7792,1103,10,1
7792,41836,11,1
7792,47209,12,1
7792,5794,13,1
7794,2326,1,1
7794,21288,2,0
7794,28199,3,1
7794,47626,4,0
7794,24852,5,1
7794,47766,6,1
7794,27243,7,0
7794,15498,8,0
7795,7156,1,1
7795,1692,2,1
7795,27966,3,1
7795,26604,4,1
7795,18090,5,1
7795,18234,6,0
7795,39693,7,0
7795,20549,8,0
7796,17615,1,0
7796,16848,2,0
7796,47866,3,0
7796,10957,4,0
7796,41787,5,0
7796,34915,6,0
7796,17119,7,0
7797,24852,1,1
7797,6846,2,1
7797,21131,3,0
7797,12648,4,0
7797,43160,5,0
7797,37849,6,0
7797,14097,7,0
7797,20955,8,1
7797,16797,9,1
7797,9076,10,1
7797,29223,11,1
7797,12916,12,1
7798,13176,1,1
7798,33000,2,1
7798,25588,3,1
7798,4920,4,0
7798,12732,5,0
7799,45955,1,0
7799,23712,2,0
7799,24288,3,0
7799,44632,4,0
7799,40795,5,0
7799,14852,6,0
7800,4187,1,0
7800,15258,2,0
7800,23032,3,0
7800,16518,4,0
7800,13176,5,0
7801,13176,1,1
7801,22035,2,1
7801,16249,3,1
7801,9515,4,1
7801,37646,5,1
7801,27104,6,1
7801,40396,7,1
7801,21162,8,1
7801,20382,9,1
7802,27966,1,1
7802,46979,2,1
7802,44632,3,1
7803,2429,1,1
7803,7781,2,0
7803,20632,3,0
7803,24692,4,1
7804,49236,1,0
7804,28278,2,0
7804,7021,3,0
7804,5373,4,0
7805,21137,1,1
7805,13829,2,1
7805,13646,3,1
7805,1516,4,0
7805,46047,5,0
7805,30583,6,0
7805,21616,7,0
7805,32548,8,0
